State Name,Dist Name,Season,Crops,observed_years,first_year,last_year,active_years,mean_area_1000ha,total_area_1000ha,mean_production_1000t,total_production_1000t,mean_yield_kg_ha,mean_t2m_max,area_share,consistency_score,evidence_score
bihar,bhagalpur,kharif,cotton,5,1988,1993,5,0.022,0.11,0.002,0.01,66.666,33.281581702,9.703853292756269e-05,0.14705882352941177,0.1029702880304665
bihar,bhagalpur,kharif,finger millet,14,1984,2005,14,0.23428571428571426,3.28,0.17500000000000002,2.45,765.6314285714286,33.18945845142857,0.0010333973636441742,0.4117647058823529,0.28854531332674027
bihar,bhagalpur,kharif,groundnut,2,2007,2008,2,0.06,0.12,0.04,0.08,666.665,31.80405229,0.00026465054434789825,0.058823529411764705,0.04125586575153966
bihar,bhagalpur,kharif,kharif sorghum,21,1989,2017,21,0.19238095238095237,4.04,0.14047619047619048,2.95,856.62,32.66167444761905,0.000848562062829769,0.6176470588235294,0.43260750979531953
bihar,bhagalpur,kharif,maize,34,1984,2017,34,56.0264705882353,1904.9,134.69529411764708,4579.64,2323.511470588235,32.75687427941176,0.24712393231779972,1.0,0.7741371796953399
bihar,bhagalpur,kharif,minor pulses,30,1984,2017,30,22.25433333333333,667.63,11.298,338.94,602.876,32.733784314,0.0981603571794374,0.8823529411764706,0.6470951659773605
bihar,bhagalpur,kharif,oilseeds,20,1984,2014,20,5.970000000000001,119.4,4.8665,97.33,835.8695,32.793820262,0.02633272916261588,0.5882352941176471,0.4196645246311377
bihar,bhagalpur,kharif,pearl millet,21,1987,2017,21,0.02095238095238095,0.44,0.015238095238095238,0.32,741.27,32.84524743285714,9.241765040720256e-05,0.6176470588235294,0.4323806664715928
bihar,bhagalpur,kharif,pigeonpea,33,1984,2017,33,1.7866666666666666,58.96,2.1545454545454543,71.1,1136.129090909091,32.73214696,0.007880705098359636,0.9705882352941176,0.6817759762353902
bihar,bhagalpur,kharif,rice,34,1984,2017,34,139.78823529411764,4752.8,236.05352941176469,8025.82,1708.4847058823527,32.75687427941176,0.6165838760670053,1.0,0.8849751628201015
bihar,bhagalpur,kharif,sesamum,30,1984,2017,30,0.10833333333333334,3.25,0.044000000000000004,1.32,591.49,32.72109150366666,0.00047784126062814966,0.8823529411764706,0.6177904112017177
bihar,bhagalpur,kharif,sorghum,22,1989,2017,22,0.18818181818181817,4.14,0.13863636363636364,3.0500000000000003,863.1372727272727,32.66767676772727,0.00083004034363659,0.6470588235294118,0.4531901885736792
bihar,bhagalpur,rabi,barley,33,1984,2017,33,3.963939393939394,130.81,3.2493939393939395,107.23,865.8336363636363,28.824149146666667,0.04762958548382639,0.9705882352941176,0.6937006403510302
bihar,bhagalpur,rabi,chickpea,33,1984,2017,33,8.39090909090909,276.9,6.573030303030303,216.91,811.82,28.807927994848487,0.10082281339707612,0.9705882352941176,0.7096586087250051
bihar,bhagalpur,rabi,linseed,27,1990,2017,27,1.5681481481481483,42.34,1.0640740740740742,28.73,723.2011111111111,28.70998199185185,0.01884242892000892,0.7941176470588235,0.561535081617179
bihar,bhagalpur,rabi,rapeseed and mustard,32,1984,2017,32,2.706875,86.62,2.8040625,89.73,1035.390625,28.794175330625,0.03252505182184523,0.9411764705882353,0.6685810449583183
bihar,bhagalpur,rabi,safflower,2,1999,2005,2,0.01,0.02,0.01,0.02,1000.0,28.918509935,0.0001201571990647711,0.058823529411764705,0.04121251774795472
bihar,bhagalpur,rabi,sunflower,22,1996,2017,22,0.46090909090909093,10.14,0.6109090909090908,13.44,1321.4727272727273,28.456696505454545,0.005538154538712632,0.6470588235294118,0.45460262283220204
bihar,bhagalpur,rabi,wheat,34,1984,2017,34,66.12352941176471,2248.2,121.59029411764705,4134.07,1802.2823529411764,28.836158004999998,0.7945218086394659,1.0,0.9383565425918396
bihar,champaran,annual,sugarcane,30,1984,2017,30,84.81099999999999,2544.33,405.929,12177.869999999999,4644.016333333333,45.63133333333334,1.0,0.8823529411764706,0.9176470588235293
bihar,champaran,kharif,castor,8,1990,2017,8,0.01125,0.09,0.00875,0.07,812.5,34.06286765,1.943339522119077e-05,0.23529411764705882,0.16471171237150753
bihar,champaran,kharif,cotton,6,1988,1994,6,0.02,0.12,0.005,0.03,250.0,34.60764706166666,3.454825817100582e-05,0.17647058823529413,0.12353977624215719
bihar,champaran,kharif,finger millet,33,1984,2017,33,1.633030303030303,53.89,1.3212121212121213,43.6,843.5909090909091,33.74704892151515,0.0028209176255083387,0.9705882352941176,0.6802580399935347
bihar,champaran,kharif,groundnut,19,1984,2017,19,0.08315789473684211,1.58,0.08736842105263158,1.6600000000000001,763.3378947368421,33.86967320421053,0.00014364802081628735,0.5588235294117647,0.3912195649944802
bihar,champaran,kharif,kharif sorghum,21,1987,2009,21,0.20238095238095238,4.25,0.23095238095238094,4.85,873.8604761904762,33.952268908095235,0.0003495954695875589,0.6176470588235294,0.4324578198173469
bihar,champaran,kharif,maize,34,1984,2017,34,69.12647058823529,2350.3,199.7170588235294,6790.38,2734.889117647059,33.75796424529411,0.11940995761663967,1.0,0.7358229872849918
bihar,champaran,kharif,minor pulses,30,1984,2017,30,48.76566666666667,1462.97,25.442,763.26,564.851,33.64213289833334,0.08423844209406064,0.8823529411764706,0.6429185914517476
bihar,champaran,kharif,oilseeds,20,1984,2014,20,20.740000000000002,414.8,14.5725,291.45,686.4795,33.695745099,0.035826543723333035,0.5882352941176471,0.42251266899935286
bihar,champaran,kharif,pearl millet,27,1987,2014,27,0.06666666666666667,1.8,0.05,1.35,789.124074074074,33.77899540148148,0.0001151608605700194,0.7941176470588235,0.5559169011993473
bihar,champaran,kharif,pigeonpea,33,1984,2017,33,5.722121212121213,188.83,8.261515151515152,272.63,1536.8893939393938,33.72579718848485,0.009884466046107621,0.9705882352941176,0.6823771045197146
bihar,champaran,kharif,rice,34,1984,2017,34,431.65382352941174,14676.23,592.8788235294118,20157.88,1390.2897058823528,33.75796424529411,0.7456443867897952,1.0,0.9236933160369385
bihar,champaran,kharif,sesamum,32,1984,2017,32,0.43343750000000003,13.870000000000001,0.2440625,7.81,605.918125,33.7251756546875,0.0007487255325497668,0.9411764705882353,0.6590481470715296
bihar,champaran,kharif,sorghum,21,1987,2009,21,0.20238095238095238,4.25,0.23095238095238094,4.85,873.8604761904762,33.952268908095235,0.0003495954695875589,0.6176470588235294,0.4324578198173469
bihar,champaran,kharif,soyabean,1,1986,1986,1,0.24,0.24,0.12,0.12,500.0,33.91470588,0.0004145790980520698,0.029411764705882353,0.02071260902353327
bihar,champaran,rabi,barley,31,1984,2015,31,2.608709677419355,80.87,2.758709677419355,85.52,1195.4503225806452,28.303161751935484,0.010959344130632397,0.9117647058823529,0.6415230973568368
bihar,champaran,rabi,chickpea,29,1984,2017,29,0.5075862068965518,14.72,0.46793103448275863,13.57,970.2344827586206,28.392162660344827,0.0021323997704660843,0.8529411764705882,0.5976985434605516
bihar,champaran,rabi,linseed,27,1990,2017,27,3.7614814814814816,101.56,2.1933333333333334,59.22,706.7274074074074,28.33937412074074,0.015802206873911862,0.7941176470588235,0.56062301500335
bihar,champaran,rabi,rapeseed and mustard,32,1984,2017,32,14.134375,452.3,11.531875,369.02,844.3065624999999,28.401198458125,0.05937934797314982,0.9411764705882353,0.6766373338037096
bihar,champaran,rabi,safflower,7,1999,2010,7,0.049999999999999996,0.35,0.041428571428571426,0.29,813.4928571428571,28.106482160000002,0.0002100529665200966,0.20588235294117646,0.14418066294877954
bihar,champaran,rabi,sunflower,22,1996,2017,22,4.033636363636363,88.74,5.245,115.39,1289.2245454545455,28.08035724772727,0.016945545680903066,0.6470588235294118,0.45802484017485917
bihar,champaran,rabi,wheat,34,1984,2017,34,212.93941176470588,7239.94,437.26558823529416,14867.03,2041.360294117647,28.419484018235295,0.8945711026044166,1.0,0.9683713307813249
bihar,darbhanga,annual,sugarcane,30,1984,2017,30,5.870666666666667,176.12,22.339666666666666,670.1899999999999,3748.641666666667,46.67333333333333,1.0,0.8823529411764706,0.9176470588235293
bihar,darbhanga,kharif,castor,18,1990,2015,18,0.07833333333333332,1.41,0.06777777777777777,1.22,784.55,33.78969135777778,0.00015609524756268138,0.5294117647058824,0.3706350638683864
bihar,darbhanga,kharif,cotton,5,1988,1992,5,0.016,0.08,0.002,0.01,200.0,34.234156862000006,3.188328460854769e-05,0.14705882352941177,0.1029507414559708
bihar,darbhanga,kharif,finger millet,33,1984,2017,33,7.797272727272727,257.31,6.641515151515151,219.17,938.0451515151516,33.68316102212122,0.015537666595881449,0.9705882352941176,0.6840730646846467
bihar,darbhanga,kharif,groundnut,2,1987,2006,2,0.025,0.05,0.015,0.03,750.0,33.279918300000006,4.981763220085576e-05,0.058823529411764705,0.04119141587789555
bihar,darbhanga,kharif,kharif sorghum,10,1988,2015,10,0.146,1.46,0.152,1.52,741.789,33.758320262,0.00029093497205299763,0.29411764705882354,0.20596963343279237
bihar,darbhanga,kharif,maize,34,1984,2017,34,65.03,2211.02,186.27117647058824,6333.22,2835.4861764705884,33.690679546470584,0.129585624880866,1.0,0.7388756874642598
bihar,darbhanga,kharif,minor pulses,30,1984,2017,30,51.916000000000004,1557.48,25.372666666666664,761.18,529.567,33.659237473333334,0.10345328773358511,0.8823529411764706,0.6486830451436049
bihar,darbhanga,kharif,oilseeds,20,1984,2014,20,13.526,270.52,10.8425,216.85,825.723,33.660369281499996,0.026953331725951,0.5882352941176471,0.41985070540013825
bihar,darbhanga,kharif,pearl millet,15,1987,2002,15,0.14533333333333334,2.18,0.06666666666666667,1.0,676.7313333333333,33.86909586,0.00028960650186097485,0.4411764705882353,0.30891041136232295
bihar,darbhanga,kharif,pigeonpea,33,1984,2017,33,3.396969696969697,112.1,4.094848484848485,135.13,1211.6000000000001,33.66222618363636,0.006769159478443552,0.9705882352941176,0.6814425125494153
bihar,darbhanga,kharif,rice,34,1984,2017,34,359.0558823529412,12207.9,380.65882352941173,12942.4,1053.9917647058824,33.690679546470584,0.7154925554645024,1.0,0.9146477666393507
bihar,darbhanga,kharif,sesamum,32,1984,2017,32,0.5515625,17.65,0.365625,11.7,632.8146875,33.6442738971875,0.0010991015104313802,0.9411764705882353,0.6591532598648941
bihar,darbhanga,kharif,sorghum,10,1988,2015,10,0.146,1.46,0.152,1.52,741.789,33.758320262,0.00029093497205299763,0.29411764705882354,0.20596963343279237
bihar,darbhanga,rabi,barley,33,1984,2017,33,1.1496969696969697,37.94,1.0206060606060605,33.68,1084.0027272727273,28.55779790818182,0.005611024043601117,0.9705882352941176,0.6810950719189626
bihar,darbhanga,rabi,chickpea,32,1984,2017,32,2.8421875,90.95,2.32875,74.52,938.6346875,28.58111795875,0.013871118059157726,0.9411764705882353,0.662984864829512
bihar,darbhanga,rabi,linseed,27,1990,2017,27,2.254074074074074,60.86,1.5025925925925927,40.57,756.0948148148149,28.53248918037037,0.011000867323344474,0.7941176470588235,0.5591826131381797
bihar,darbhanga,rabi,rapeseed and mustard,32,1984,2017,32,9.36375,299.64,10.4190625,333.41,1113.4690625,28.575707155625,0.04569919532980782,0.9411764705882353,0.672533288010707
bihar,darbhanga,rabi,safflower,11,1985,2017,11,0.24818181818181817,2.73,-0.09727272727272726,-1.0699999999999998,562.8663636363636,28.232360914545453,0.0012112358175301304,0.3235294117647059,0.22683395898055317
bihar,darbhanga,rabi,sunflower,21,1996,2016,21,0.17619047619047618,3.6999999999999997,0.2119047619047619,4.45,1260.912857142857,28.30513880952381,0.0008598865824782191,0.6176470588235294,0.4326109071512141
bihar,darbhanga,rabi,wheat,34,1984,2017,34,188.86558823529413,6421.43,359.89441176470586,12236.41,1874.9279411764708,28.58322399235294,0.9217466728440806,1.0,0.9765240018532242
bihar,gaya,annual,sugarcane,30,1984,2017,30,2.7366666666666664,82.1,10.135333333333334,304.06,4703.153,46.67333333333333,1.0,0.8823529411764706,0.9176470588235293
bihar,gaya,kharif,castor,8,1990,2013,8,0.05875,0.47,0.051250000000000004,0.41000000000000003,770.83375,34.075808825,0.0001105123760370514,0.23529411764705882,0.1647390360657523
bihar,gaya,kharif,cotton,3,1989,1991,3,0.03333333333333333,0.1,0.01,0.03,344.4433333333333,33.999346403333334,6.270205732598662e-05,0.08823529411764706,0.06178351649955074
bihar,gaya,kharif,finger millet,33,1984,2017,33,1.1627272727272726,38.37,0.9254545454545454,30.54,877.2945454545455,33.58411962757576,0.002187161763271006,0.9705882352941176,0.6800679132348636
bihar,gaya,kharif,groundnut,29,1984,2017,29,0.2962068965517241,8.59,0.2675862068965517,7.76,747.4824137931035,33.57165427103448,0.0005571834542381637,0.8529411764705882,0.5972259785656832
bihar,gaya,kharif,kharif sorghum,12,1992,2013,12,0.6116666666666667,7.34,0.7341666666666667,8.81,827.7566666666667,33.84173202666667,0.0011505827519318545,0.35294117647058826,0.24740399835499133
bihar,gaya,kharif,maize,34,1984,2017,34,10.785588235294117,366.71,19.675882352941176,668.98,1881.9508823529413,33.59327374088235,0.020288357154716958,1.0,0.7060865071464151
bihar,gaya,kharif,minor pulses,30,1984,2017,30,74.24600000000001,2227.38,46.548,1396.44,665.7646666666666,33.59793464066667,0.1396613084467561,0.8823529411764706,0.6595454513575562
bihar,gaya,kharif,oilseeds,20,1984,2014,20,17.1655,343.31,10.227,204.54,635.751,33.593137254,0.0322893649508767,0.5882352941176471,0.42145151536761594
bihar,gaya,kharif,pearl millet,16,1989,2014,16,0.039375,0.63,0.03625,0.58,803.645625,33.5027410125,7.406680521632169e-05,0.47058823529411764,0.32943398474744723
bihar,gaya,kharif,pigeonpea,33,1984,2017,33,4.107878787878788,135.56,4.793939393939394,158.2,1147.730303030303,33.56384234515152,0.007727173537373406,0.9705882352941176,0.6817299167670943
bihar,gaya,kharif,rice,34,1984,2017,34,421.9244117647059,14345.43,800.1758823529411,27205.98,1898.430294117647,33.59327374088235,0.7936658596111131,1.0,0.9380997578833339
bihar,gaya,kharif,sesamum,32,1984,2017,32,0.5715625,18.29,0.3025,9.68,597.291875,33.5416564540625,0.0010751443392115266,0.9411764705882353,0.6591460727135282
bihar,gaya,kharif,sorghum,12,1992,2013,12,0.6116666666666667,7.34,0.7341666666666667,8.81,827.7566666666667,33.84173202666667,0.0011505827519318545,0.35294117647058826,0.24740399835499133
bihar,gaya,rabi,barley,33,1984,2017,33,4.716666666666667,155.65,4.126363636363636,136.17,952.5236363636363,28.361399213333332,0.019592077665721214,0.9705882352941176,0.6852893880055987
bihar,gaya,rabi,chickpea,33,1984,2017,33,18.586363636363636,613.35,16.864242424242423,556.52,918.3321212121211,28.364481693939393,0.07720398866861616,0.9705882352941176,0.7025729613064671
bihar,gaya,rabi,linseed,27,1990,2017,27,9.923703703703703,267.94,6.768518518518518,182.75,727.4970370370371,28.340197512962963,0.04122105449354803,0.7941176470588235,0.5682486692892408
bihar,gaya,rabi,rapeseed and mustard,32,1984,2017,32,3.6884375,118.03,3.26,104.32,871.87375,28.3776701740625,0.015321022042083092,0.9411764705882353,0.6634198360243896
bihar,gaya,rabi,safflower,1,1985,1985,1,0.01,0.01,-1.0,-1.0,-1.0,28.68112583,4.1537973849585614e-05,0.029411764705882353,0.020600696686272523
bihar,gaya,rabi,sunflower,22,1996,2017,22,0.21045454545454545,4.63,0.28954545454545455,6.37,1340.155,28.095756281363638,0.0008741855405617335,0.6470588235294118,0.45320343213275677
bihar,gaya,rabi,wheat,34,1984,2017,34,203.6079411764706,6922.67,396.69,13487.46,1924.9432352941176,28.373167565294118,0.8457461336156201,1.0,0.9537238400846859
bihar,mungair,annual,sugarcane,30,1984,2017,30,3.433666666666667,103.01,17.676666666666666,530.3,4642.692666666667,45.542,1.0,0.8823529411764706,0.9176470588235293
bihar,mungair,kharif,castor,11,1990,2011,11,0.2645454545454546,2.91,0.17636363636363636,1.94,780.9554545454546,33.63215092090909,0.0007082864166955333,0.3235294117647059,0.22668307416030278
bihar,mungair,kharif,cotton,2,1988,1990,2,0.01,0.02,0.0,0.0,0.0,33.029575165,2.677371334587926e-05,0.058823529411764705,0.041184502702239056
bihar,mungair,kharif,finger millet,33,1984,2017,33,0.45181818181818184,14.91,0.3445454545454546,11.370000000000001,860.0278787878788,33.403054069999996,0.0012096850484456358,0.9705882352941176,0.6797746702204159
bihar,mungair,kharif,groundnut,13,1985,2017,13,0.01076923076923077,0.14,0.01076923076923077,0.14,884.6153846153846,33.42891402769231,2.8833229757100745e-05,0.38235294117647056,0.2676557087924565
bihar,mungair,kharif,kharif sorghum,28,1987,2017,28,0.1732142857142857,4.85,0.17607142857142857,4.93,919.5867857142857,33.46026377214286,0.00046375896331255146,0.8235294117647058,0.5766097159242878
bihar,mungair,kharif,maize,34,1984,2017,34,133.47617647058823,4538.19,298.8194117647059,10159.86,2221.582058823529,33.408068050588234,0.3573652887327523,1.0,0.8072095866198257
bihar,mungair,kharif,minor pulses,30,1984,2017,30,43.299,1298.97,27.382333333333335,821.47,687.453,33.364198257,0.1159275014163226,0.8823529411764706,0.6524253092484261
bihar,mungair,kharif,oilseeds,20,1984,2014,20,14.6155,292.31,14.8335,296.67,1014.5145,33.383764706,0.039131120740669836,0.5882352941176471,0.4235040421045539
bihar,mungair,kharif,pearl millet,10,1987,2016,10,0.032,0.32,0.016,0.16,539.545,33.82369281,8.567588270681363e-05,0.29411764705882354,0.2059080557059885
bihar,mungair,kharif,pigeonpea,33,1984,2017,33,3.132727272727273,103.38,3.9736363636363636,131.13,1374.3345454545454,33.3818023369697,0.008387474199081812,0.9705882352941176,0.6819280069656068
bihar,mungair,kharif,rice,34,1984,2017,34,177.75264705882353,6043.59,255.22970588235293,8677.81,1405.415,33.408068050588234,0.4759098418824189,1.0,0.8427729525647256
bihar,mungair,kharif,sesamum,32,1984,2017,32,0.1040625,3.33,0.052812500000000005,1.6900000000000002,567.1753125,33.37530433,0.00027861395450555607,0.9411764705882353,0.6589071135981164
bihar,mungair,kharif,sorghum,28,1987,2017,28,0.17821428571428571,4.99,0.1757142857142857,4.92,894.2717857142858,33.46026377214286,0.0004771458199854911,0.8235294117647058,0.5766137319812897
bihar,mungair,rabi,barley,33,1984,2017,33,1.9778787878787878,65.27,1.6172727272727272,53.37,925.96,28.70707513181818,0.009571719778722636,0.9705882352941176,0.6822832806394991
bihar,mungair,rabi,chickpea,33,1984,2017,33,11.425454545454546,377.04,11.006666666666668,363.22,978.1372727272727,28.727287854848488,0.05529218975593049,0.9705882352941176,0.6959994216326614
bihar,mungair,rabi,linseed,27,1990,2017,27,1.0807407407407408,29.18,0.6903703703703704,18.64,703.9196296296296,28.692291415925926,0.005230122081906596,0.7941176470588235,0.5574513895657484
bihar,mungair,rabi,rabi sorghum,1,1998,1998,1,0.13,0.13,0.0,0.0,0.0,27.23953642,0.0006291202367200875,0.029411764705882353,0.02077697136513367
bihar,mungair,rabi,rapeseed and mustard,32,1984,2017,32,12.1559375,388.99,14.8184375,474.19,1182.59,28.7139808325,0.05882727905811222,0.9411764705882353,0.6764717131291984
bihar,mungair,rabi,safflower,6,1985,2010,6,0.04,0.24,-0.48333333333333334,-2.9,337.4633333333333,28.776895115000002,0.00019357545745233461,0.17647058823529413,0.12358748440194159
bihar,mungair,rabi,sunflower,22,1996,2017,22,1.3336363636363637,29.34,1.6240909090909093,35.730000000000004,1320.0059090909092,28.478818066363637,0.006453981729149429,0.6470588235294118,0.45487737098933306
bihar,mungair,rabi,wheat,34,1984,2017,34,178.49411764705883,6068.8,359.8367647058824,12234.45,2004.759411764706,28.73902909647059,0.8638020119020061,1.0,0.9591406035706018
bihar,muzaffarpur,annual,sugarcane,30,1984,2017,30,12.827333333333334,384.82,64.60866666666666,1938.26,4402.950666666667,45.844,1.0,0.8823529411764706,0.9176470588235293
bihar,muzaffarpur,kharif,castor,7,1990,2016,7,0.04142857142857143,0.29000000000000004,0.03571428571428571,0.25,853.8471428571429,34.19267040142857,8.993079243825633e-05,0.20588235294117646,0.144144626296555
bihar,muzaffarpur,kharif,cotton,6,1988,1993,6,0.03833333333333334,0.23,0.006666666666666667,0.04,148.81,34.47762527166667,8.321182518712223e-05,0.17647058823529413,0.12355437531226203
bihar,muzaffarpur,kharif,finger millet,33,1984,2017,33,3.6939393939393943,121.9,3.003636363636364,99.12,903.8166666666667,33.782202416060606,0.008018594063486324,0.9705882352941176,0.6818173429249281
bihar,muzaffarpur,kharif,groundnut,4,1993,2010,4,0.0975,0.39,0.1225,0.49,607.1424999999999,34.2449183025,0.00021164746841072395,0.11764705882352941,0.08241643541699381
bihar,muzaffarpur,kharif,kharif sorghum,13,1988,2009,13,0.27307692307692305,3.55,0.4553846153846154,5.92,900.7023076923076,33.852518853846156,0.0005927798918012385,0.38235294117647056,0.26782489279106975
bihar,muzaffarpur,kharif,maize,34,1984,2017,34,65.08058823529413,2212.7400000000002,151.80235294117645,5161.28,2302.6726470588233,33.788085351470585,0.14127324864287943,1.0,0.7423819745928638
bihar,muzaffarpur,kharif,minor pulses,30,1984,2017,30,61.86866666666666,1856.06,28.235333333333337,847.0600000000001,501.37166666666667,33.72054030466667,0.13430099152766092,0.8823529411764706,0.6579373562818276
bihar,muzaffarpur,kharif,oilseeds,20,1984,2014,20,9.551,191.02,6.886,137.72,723.6850000000001,33.727601306500006,0.02073276893118794,0.5882352941176471,0.4179845365617093
bihar,muzaffarpur,kharif,pearl millet,14,1992,2010,14,0.06785714285714287,0.9500000000000001,0.05642857142857143,0.79,881.735,33.715401494285715,0.00014730043589024743,0.4117647058823529,0.2882794842484141
bihar,muzaffarpur,kharif,pigeonpea,33,1984,2017,33,3.893939393939394,128.5,4.786363636363636,157.95,1302.1469696969696,33.760610021515156,0.008452742716636527,0.9705882352941176,0.6819475875208733
bihar,muzaffarpur,kharif,rice,34,1984,2017,34,315.6432352941177,10731.87,335.4535294117647,11405.42,1076.6076470588237,33.788085351470585,0.685180427394569,1.0,0.9055541282183707
bihar,muzaffarpur,kharif,sesamum,32,1984,2017,32,0.1490625,4.77,0.0903125,2.89,599.6540625,33.7468913396875,0.0003235764180510106,0.9411764705882353,0.65892060233718
bihar,muzaffarpur,kharif,sorghum,13,1988,2009,13,0.27307692307692305,3.55,0.4553846153846154,5.92,900.7023076923076,33.852518853846156,0.0005927798918012385,0.38235294117647056,0.26782489279106975
bihar,muzaffarpur,rabi,barley,33,1984,2017,33,2.001818181818182,66.06,2.1345454545454543,70.44,1217.3057575757575,28.754196602727273,0.009615782788500365,0.9705882352941176,0.6822964995424324
bihar,muzaffarpur,rabi,chickpea,29,1984,2017,29,1.03,29.87,1.1951724137931037,34.660000000000004,2965.8844827586204,28.788038851724135,0.004947630290359179,0.8529411764705882,0.5985431126165195
bihar,muzaffarpur,rabi,linseed,27,1990,2017,27,1.2292592592592593,33.19,0.7422222222222222,20.04,699.7129629629629,28.72478084777778,0.005904777034772426,0.7941176470588235,0.5576537860516081
bihar,muzaffarpur,rabi,rapeseed and mustard,32,1984,2017,32,7.7103125,246.73,7.87875,252.12,965.3784375,28.7737441371875,0.03703667541081069,0.9411764705882353,0.6699345320350079
bihar,muzaffarpur,rabi,safflower,10,1984,2011,10,0.024,0.24000000000000002,-0.184,-1.84,704.8,28.767423859,0.00011528458928992262,0.29411764705882354,0.20591693831796343
bihar,muzaffarpur,rabi,sunflower,22,1996,2017,22,0.05272727272727273,1.16,0.07272727272727274,1.6,1407.7868181818183,28.48915050090909,0.00025327674919755727,0.6470588235294118,0.4530171594953475
bihar,muzaffarpur,rabi,wheat,34,1984,2017,34,196.13235294117646,6668.5,408.97441176470585,13905.13,2031.6802941176472,28.793280419117647,0.9421265731370698,1.0,0.9826379719411209
bihar,patna,annual,sugarcane,30,1984,2017,30,0.7153333333333334,21.46,2.537,76.11,3243.224666666667,46.50533333333333,1.0,0.8823529411764706,0.9176470588235293
bihar,patna,kharif,castor,7,1990,2004,7,0.08,0.56,0.05857142857142857,0.41000000000000003,794.96,34.13409897142857,0.0002679063448836952,0.20588235294117646,0.14419801896228862
bihar,patna,kharif,cotton,1,1991,1991,1,0.03,0.03,0.02,0.02,666.67,34.68784314,0.0001004648793313857,0.029411764705882353,0.02061837475791706
bihar,patna,kharif,finger millet,31,1984,2016,31,0.17580645161290323,5.45,0.1396774193548387,4.33,867.3290322580646,33.62453932032258,0.0005887457982323141,0.9117647058823529,0.6384119178571167
bihar,patna,kharif,groundnut,28,1984,2016,28,0.07928571428571429,2.22,0.07107142857142858,1.99,754.2467857142857,33.60914799142857,0.0002655143239472337,0.8235294117647058,0.5765502425324782
bihar,patna,kharif,kharif sorghum,12,1989,2017,12,0.19666666666666666,2.36,0.2833333333333333,3.4,948.14,33.95995642583333,0.0006586030978390841,0.35294117647058826,0.2472564044587635
bihar,patna,kharif,maize,34,1984,2017,34,15.110588235294117,513.76,31.465882352941176,1069.84,2114.9426470588237,33.64044021470588,0.050602780789502665,1.0,0.7151808342368507
bihar,patna,kharif,minor pulses,30,1984,2017,30,79.128,2373.84,62.90833333333333,1887.25,884.6713333333333,33.620468409,0.264986165724463,0.8823529411764706,0.6971429085408682
bihar,patna,kharif,oilseeds,20,1984,2014,20,5.089,101.78,4.9445,98.89,937.8145000000001,33.6076797375,0.017042192363914063,0.5882352941176471,0.41687736359152716
bihar,patna,kharif,pearl millet,8,1989,2017,8,0.20625000000000002,1.6500000000000001,0.21625,1.73,867.7887499999999,33.69882352875,0.0006906960454032768,0.23529411764705882,0.16491309116656216
bihar,patna,kharif,pigeonpea,33,1984,2017,33,1.196060606060606,39.47,1.8418181818181818,60.78,1444.391515151515,33.61379877151515,0.004005402815363429,0.9705882352941176,0.6806133855504913
bihar,patna,kharif,rice,34,1984,2017,34,197.0808823529412,6700.75,343.7352941176471,11687.0,1766.625,33.64044021470588,0.6599902354703754,1.0,0.8979970706411126
bihar,patna,kharif,sesamum,23,1984,2015,23,0.042608695652173914,0.98,0.02782608695652174,0.64,605.7330434782609,33.50228758043478,0.00014268924890544637,0.6764705882352942,0.4735722185393775
bihar,patna,kharif,sorghum,12,1989,2017,12,0.19666666666666666,2.36,0.2833333333333333,3.4,948.14,33.95995642583333,0.0006586030978390841,0.35294117647058826,0.2472564044587635
bihar,patna,rabi,barley,33,1984,2017,33,1.252727272727273,41.34,1.5142424242424242,49.97,1360.5836363636365,28.46203120151515,0.007628219961009481,0.9705882352941176,0.6817002306941851
bihar,patna,rabi,chickpea,33,1984,2017,33,16.253939393939394,536.38,18.661515151515154,615.83,1163.1772727272728,28.46721883939394,0.09897495458844376,0.9705882352941176,0.7091042510824154
bihar,patna,rabi,linseed,27,1990,2017,27,0.6937037037037037,18.73,0.48074074074074075,12.98,716.7211111111111,28.42722767740741,0.004224163195631842,0.7941176470588235,0.557149601899866
bihar,patna,rabi,rapeseed and mustard,32,1984,2017,32,4.3559375000000005,139.39000000000001,5.133125000000001,164.26000000000002,1129.096875,28.4807246434375,0.026524567725000513,0.9411764705882353,0.6667808997292648
bihar,patna,rabi,safflower,4,1984,2011,4,0.065,0.26,-0.72,-2.88,199.25,28.708810495,0.00039580386590143526,0.11764705882352941,0.08247168233624101
bihar,patna,rabi,sunflower,22,1996,2017,22,0.1590909090909091,3.5,0.18863636363636366,4.15,1281.486818181818,28.161659036363634,0.0009687507207377786,0.6470588235294118,0.45323180168680954
bihar,patna,rabi,wheat,34,1984,2017,34,141.44235294117647,4809.04,324.7061764705882,11040.01,2286.705294117647,28.47907897882353,0.8612835399432752,1.0,0.9583850619829826
bihar,purnea,annual,sugarcane,30,1984,2017,30,0.44933333333333336,13.48,2.1616666666666666,64.85,3471.424666666667,43.965333333333334,1.0,0.8823529411764706,0.9176470588235293
bihar,purnea,kharif,castor,5,1991,2004,5,0.016,0.08,0.012,0.06,600.0,32.85498039,2.569088668290857e-05,0.14705882352941177,0.1029488837365931
